Jur	G-Key	Company short name	Domicile	CH-VN	ISIN	Sec.type	Princ.floor	Product name	Security prefix	Security suffix	Maturity	EUZS	
US	GK000716210	JPMrgn Ch Fin	333	CH132999601	US48134WHY66	6		Uncapped Digital Accelerated Barrier Notes Linke	Underlying Tracker	2024-28.02.29 (Exp.23.02.29) on Indices Series A	28.02.2029	   	
US	GK000711153	MStanley Fin	333	CH132999602	US61771WGM47	6		Trigger PLUS Based on the Value of the Worst Per	Underlying Tracker	2024-31.01.29 (Exp.26.01.29) on Indices Series A	31.01.2029	   	
US	GK000711153	MStanley Fin	333	CH132999603	US61771WEQ78	6		Market-Linked Notes due January 29, 2027	Protection Participation	2024-29.01.27 (Exp.26.01.27) on S&P 500 Series A	29.01.2027	   	
US	GK000711153	MStanley Fin	333	CH132999604	US61771WFH60	6	15.0	Dual Directional Buffered Participation Securiti	Underlying Tracker	2024-31.01.30 (Exp.28.01.30) on S&P 500 Series A	31.01.2030	   	
US	GK000662425	Bank of Montreal	184	CH132999605	US06375MRE74	6		Market Linked Notes due February 05, 2026	Protection Participation	2024-05.02.26 (Exp.02.02.26) on S&P 500 Series I	05.02.2026	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999606	US48134WHU45	6		Callable Contingent Interest Notes Linked to the	Reverse Convertible	2024-28.11.25 (Exp.24.11.25) on Indices Series A	28.11.2025	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999607	US48134WJC29	6		Equity Notes Linked to the S&P 500 Index due Mar	Underlying Tracker	2024-05.03.25 (Exp.28.02.25) on S&P 500 Series A	05.03.2025	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999608	US48134WJG33	6		Uncapped Buffered Return Enhanced Notes Lesser P	Underlying Tracker	2024-25.02.27 (Exp.22.02.27) on Indices Series A	25.02.2027	   	
US	GK000711153	MStanley Fin	333	CH132999609	US61771WFP86	6		Contingent Income Securities due February 4, 202	Reverse Convertible	2024-04.02.27 (Exp.01.02.27) on Indices Series A	04.02.2027	   	
US	GK000662425	Bank of Montreal	184	CH132999610	US06375MRA52	6	100.0	Market Linked Notes due August 05, 2025 Linked t	Protection Participation	2024-05.08.25 (Exp.31.07.25) on S&P 500 Series I	05.08.2025	   	
US	GK000711153	MStanley Fin	333	CH132999611	US61771WEV63	6	100.0	Market Linked Notes due February 5, 2026 Based o	Protection Participation	2024-05.02.26 (Exp.02.02.26) on S&P 500 Series A	05.02.2026	   	
US	GK000662425	Bank of Montreal	184	CH132999612	US06375MS486	6		Contingent Risk Absolute Return Buffer Notes due	Reverse Convertible	2024-05.03.25 (Exp.28.02.25) on S&P 500 Series I	05.03.2025	   	
US	GK000711153	MStanley Fin	333	CH132999613	US61771WGQ50	6		Trigger Jump Securities Based on the Value of th	Underlying Tracker	2024-31.01.29 (Exp.26.01.29) on Indices Series A	31.01.2029	   	
US	GK000662425	Bank of Montreal	184	CH132999614	US06375MR496	6	20.0	Buffer Enhanced Return Notes due August 05, 2025	Underlying Tracker	2024-05.08.25 (Exp.31.07.25) on S&P 500 Series I	05.08.2025	   	
XS	GK000360488	Barclays Bank	402	CH132999617	XS2706674145	6		Worst-of European Barrier Autocallable Notes lin	0.755 % (pro rata) Reverse Convertible	2024-20.02.26 (Exp.12.02.26) on Equities	20.02.2026	   	
US	GK000711153	MStanley Fin	333	CH132999621	US61771WFN39	6		Contingent Income Securities due February 4, 202	Reverse Convertible	2024-04.02.27 (Exp.01.02.27) on Indices Series A	04.02.2027	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999623	US48134WHP59	6		Auto Callable Contingent Interest Notes Linked t	Reverse Convertible	2024-25.08.25 (Exp.20.08.25) on Advanced Micro D Series A	25.08.2025	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999625	US48134WHG50	6		Auto Callable Contingent Interest Notes Linked t	Reverse Convertible	2024-03.04.25 (Exp.31.03.25) on Amazon Series A	03.04.2025	   	
US	GK000711153	MStanley Fin	333	CH132999627	US61771WGE21	6		Jump Securities with Auto-Callable Feature due F	Reverse Convertible	2024-05.02.29 (Exp.31.01.29) on Indices Series A	05.02.2029	   	
US	GK000711153	MStanley Fin	333	CH132999629	US61773QDT31	6		Jump Securities with Auto-Callable Feature due M	Reverse Convertible	2022-23.03.26 (Exp.18.03.26) on Indices Series A	23.03.2026	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999631	US48134WHL46	6		Auto Callable Contingent Interest Notes Linked t	Reverse Convertible	2024-25.08.25 (Exp.20.08.25) on Advanced Micro D Series A	25.08.2025	   	
US	GK000711153	MStanley Fin	333	CH132999633	US61771WGD48	6		Jump Securities with Auto-Callable Feature due F	Reverse Convertible	2024-04.02.27 (Exp.01.02.27) on Indices Series A	04.02.2027	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999635	US48134TGN81	6	100.0	Notes Linked to the J.P. Morgan Dynamic Blend In	3.45 % Protection Participation	2024-03.02.28 (Exp.31.01.28) on J.P. Morgan Dynamic Series A	03.02.2028	   	
US	GK000832186	Citigroup Glbl	333	CH132999637	US17291RGY27	6		Jump Securities Based on the Performance of Shar	Underlying Tracker	2023-27.06.24 (Exp.24.06.24) on Funds Series N	27.06.2024	   	
US	GK000042024	HSBC USA	333	CH132999639	US40447AVQ48	6		Callable Contingent Income Barrier Notes Linked	Reverse Convertible	2024-05.08.25 (Exp.31.07.25) on Indices	05.08.2025	   	
US	GK000673151	Toronto Dominion Bk	184	CH132999641	US89114YNW74	6		Leveraged Basket-Linked Notes due August 12, 202	Underlying Tracker	2023-12.08.24 (Exp.08.08.24) on Indices Series E	12.08.2024	   	
US	GK000663599	CIBC	184	CH132999643	US13607XQ591	6		Fixed Interest Autocallable Buffered Notes Linke	Reverse Convertible	2024-03.02.28 (Exp.31.01.28) on S&P 500	03.02.2028	   	
US	GK000042024	HSBC USA	333	CH132999645	US40447AVL50	6		Autocallable Contingent Income Barrier Notes Lin	Reverse Convertible	2024-05.05.25 (Exp.30.04.25) on Indices	05.05.2025	   	
XS	GK000132636	Morgan Stanley	730	CH132999651	XS2754659253	6		Coupon Payable Notes with Knock-Out linked to a	4 % Reverse Convertible	2024-21.02.25 (Exp.14.02.25) on Equities	21.02.2025	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999653	US48134WHR16	6		Digital Buffered Notes Linked to the S&P 500 Ind	Reverse Convertible Reverse Convertible	2024-05.03.25 (Exp.28.02.25) on S&P 500 Series A	05.03.2025	   	
US	GK000711153	MStanley Fin	333	CH132999654	US61771WFE30	6		Jump Securities with Auto-Callable Feature due J	Underlying Tracker	2024-29.01.27 (Exp.26.01.27) on Indices Series A	29.01.2027	   	
US	GK000662425	Bank of Montreal	184	CH132999655	US06375MR231	6	15.0	Buffer Enhanced Return Notes due March 05, 2025	Underlying Tracker Underlying Tracker	2024-05.03.25 (Exp.28.02.25) on Nasdaq 100 Series I	05.03.2025	   	
US	GK000673151	Toronto Dominion Bk	184	CH132999656	US89115FN499	6	20.0	Buffered Notes Linked to the Nasdaq-100 lndex Du	Underlying Tracker Underlying Tracker	2024-05.08.27 (Exp.02.08.27) on Nasdaq-100 Series E	05.08.2027	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999657	US48134WHZ32	6	15.0	Capped Dual Directional Buffered Equity Notes Li	Underlying Tracker Underlying Tracker	2024-22.08.25 (Exp.19.08.25) on S&P 500 Series A	22.08.2025	   	
US	GK000711153	MStanley Fin	333	CH132999658	US61771WHE12	6		Worst Performing of the Dow Jones Industrial Ave	Underlying Tracker Underlying Tracker	2024-05.02.29 (Exp.31.01.29) on Indices Series A	05.02.2029	   	
US	GK000673151	Toronto Dominion Bk	184	CH132999659	US89115FMZ17	6	20.0	Capped Contingent Nasdaq-100 Due July 29, 2027	Underlying Tracker Underlying Tracker	2024-29.07.27 (Exp.26.07.27) on Nasdaq-100 Series E	29.07.2027	   	
US	GK000711153	MStanley Fin	333	CH132999660	US61771WET18	6	100.0	Market-Linked Notes due January 29, 2026	Protection Participation Protection Participation	2024-29.01.26 (Exp.26.01.26) on Morgan Stanley MAP Series A	29.01.2026	   	
US	GK000673151	Toronto Dominion Bk	184	CH132999661	US89115FN564	6	30.0	S&P 500 Index-Linked Capped Leveraged Buffered N	Underlying Tracker Underlying Tracker	2024-05.02.29 (Exp.31.01.29) on S&P 500 Series E	05.02.2029	   	
US	GK000711153	MStanley Fin	333	CH132999662	US61771WGF95	6		U.S. Equities Jump Securities with Auto-Callable	Reverse Convertible Reverse Convertible	2024-05.02.29 (Exp.31.01.29) on Indices Series A	05.02.2029	   	
US	GK000711153	MStanley Fin	333	CH132999663	US61771WFQ69	6		Enhanced Trigger Jump Securities Based on the Va	Underlying Tracker Underlying Tracker	2024-05.03.25 (Exp.28.02.25) on Indices Series A	05.03.2025	   	
US	GK000662425	Bank of Montreal	184	CH132999664	US06375MRN73	6		Notes with Contingent Coupons due February 05, 2	Reverse Convertible Reverse Convertible	2024-05.02.26 (Exp.02.02.26) on S&P 500 Series I	05.02.2026	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999665	US48134WJA62	6		Digital Buffered Notes Linked to the S&P 500 Ind	Reverse Convertible Reverse Convertible	2024-05.03.25 (Exp.28.02.25) on S&P 500 Series A	05.03.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132999666	XS2748759847	6		Fixed Coupon Note with Knock-in at Maturity	7.57 % Reverse Convertible	2024-04.03.25 (Exp.28.02.25) on Basket	04.03.2025	   	
US	GK000711153	MStanley Fin	333	CH132999671	US61771WEX20	6	100.0	Market-Linked Notes due February 5, 2029 Based o	Protection Participation	2024-05.02.29 (Exp.31.01.29) on S&P 500 Series A	05.02.2029	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999672	US48134WHN02	6		Review Notes Linked to the MerQube US Large-Cap	Reverse Convertible	2024-15.02.29 (Exp.12.02.29) on  MerQube US Large Series A	15.02.2029	   	
US	GK000662427	Bk of Nova Scotia	184	CH132999673	US06417YMN66	6		Callable Contingent Income Securities due August	Reverse Convertible	2023-07.08.25 (Exp.04.08.25) on Invesco S&P 500 Series A	07.08.2025	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999674	US48134WGN11	6		Buffered Digital Notes Linked to the Utilities S	Reverse Convertible	2024-21.05.25 (Exp.16.05.25) on Sel Sct Utilities Series A	21.05.2025	   	
US	GK000499341	GS Finance	333	CH132999675	US40057KWZ29	6		Index-Linked Notes due 2027	Underlying Tracker	2022-26.02.27 (Exp.23.02.27) on Indices Series F	26.02.2027	   	
US	GK000360488	Barclays Bank	402	CH132999676	US06749ND664	6	15.0	Buffered Supertrack Notes due June 21, 2024 Link	Underlying Tracker	2022-21.06.24 (Exp.17.06.24) on Indices Series A	21.06.2024	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999677	US48134WHK62	6	20.0	Uncapped Dual Directional Buffered Return Enhanc	Underlying Tracker	2024-19.02.27 (Exp.16.02.27) on Indices Series A	19.02.2027	   	
US	GK000499341	GS Finance	333	CH132999678	US40057XXY65	6	20.0	Buffered S&P 500 Index-Linked Notes due 2025	Underlying Tracker	2024-06.08.25 (Exp.01.08.25) on S&P 500 Series F	06.08.2025	   	
US	GK000042024	HSBC USA	333	CH132999679	US40447AWX89	6		Digital Plus Barrier Notes Linked to the S&P 500	Reverse Convertible	2024-28.02.25 (Exp.25.02.25) on S&P 500	28.02.2025	   	
US	GK000499341	GS Finance	333	CH132999680	US40057HEY27	6		Autocallable Contingent Coupon Equity-Linked Not	Reverse Convertible	2021-04.06.27 (Exp.27.05.27) on Equities Series F	04.06.2027	   	
US	GK000711153	MStanley Fin	333	CH132999681	US61771WWJ34	6		Callable Contingent Income Securities due August	Reverse Convertible	2024-07.08.25 (Exp.31.07.25) on Indices Series A	07.08.2025	   	
US	GK000006108	UBS London	402	CH132999682	US90279WTZ76	6		Contingent Income Auto-Callable Securities due D	Reverse Convertible	2023-11.12.26 (Exp.08.12.26) on Alphabet Series A	11.12.2026	   	
XS	GK000132636	Morgan Stanley	730	CH132999684	XS2754688948	6		3 Year USD Worst of Classic Autocallable Note li	Reverse Convertible	2024-22.02.27 (Exp.12.02.27) on Indices	22.02.2027	   	
XS	GK000513450	BBVA Glob Mrkt	730	CH132999691	XS2696234389	6		Issue of Series 15796 EUR 1,100,000 Index Linked	Reverse Convertible	2024-08.02.29 (Exp.01.02.29) On EURO STOXX 50	08.02.2029	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999693	US48134WHX83	6		Auto Callable Contingent Interest Notes Linked t	Reverse Convertible	2024-05.03.25 (Exp.28.02.25) on The common stock Series A	05.03.2025	   	
US	GK000662425	Bank of Montreal	184	CH132999694	US06375MR801	6		Autocallable Buffer Enhanced Return Notes due Au	Underlying Tracker	2024-05.08.25 (Exp.31.07.25) on S&P 500 Series I	05.08.2025	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999695	US48134WHS98	6		Digital Equity Notes due 2025	Reverse Convertible	2024-07.08.25 (Exp.05.08.25) on S&P 500 Series A	07.08.2025	   	
US	GK000711153	MStanley Fin	333	CH132999696	US61771WES35	6		Market Linked Notes due January 31 , 2029 Based	Protection Participation	2024-31.01.29 (Exp.26.01.29) on DJ Industr Average Series A	31.01.2029	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999697	US48134WHT71	6		Digital Contingent Buffered Notes Linked to the	Reverse Convertible	2024-05.03.25 (Exp.28.02.25) on S&P 500 Series A	05.03.2025	   	
US	GK000662425	Bank of Montreal	184	CH132999698	US06375MRP22	6		Callable Barrier Notes with Contingent Coupons d	Reverse Convertible	2024-05.02.26 (Exp.02.02.26) on NASDAQ 100 Series I	05.02.2026	   	
XS	GK000132636	Morgan Stanley	730	CH132999700	XS2722551566	6		6 Year EUR Worst of Phoenix Autocall Notes linke	6.25 % Reverse Convertible	2024-19.02.30 (Exp.12.02.30) on Equities	19.02.2030	   	
XS	GK000637212	Citigroup	576	CH132999702	XS2752671474	6		Memory Coupon Barrier Autocall Notes Based Upont	Reverse convertible	2024-02.03.26 (Exp.13.02.26) on Equities	13.02.2026	   	
US	GK000711153	MStanley Fin	333	CH132999705	US61771WGT99	6	25.0	Dual Directional Buffered Participation Securiti	Underlying Tracker	2024-31.01.29 (Exp.26.01.29) on Indices Series A	31.01.2029	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999707	US48134WGX92	6		Auto Callable Contingent Interest Notes Linked t	Reverse Convertible	2024-16.02.34 (Exp.13.02.34) on Mer US La Series A	16.02.2034	   	
US	GK000602519	RBC Toronto	184	CH132999708	US78016HU576	6	20.0	Buffered Enhanced Return Notes Linked to the S&P	Underlying Tracker	2023-30.03.27 (Exp.24.03.27) on S&P 500 Series I	30.03.2027	   	
US	GK000042024	HSBC USA	333	CH132999709	US40441XS358	6		Autocallable Contingent Income Barrier Notes Lin	Reverse Convertible	2023-13.03.26 (Exp.10.03.26) on Indices	13.03.2026	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999710	US48134WHF77	6		Uncapped Digital Barrier Notes Linked to the Lea	Underlying Tracker	2024-04.03.27 (Exp.01.03.27) on Indices Series A	04.03.2027	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999711	US48134WGW10	6		Auto Callable Contingent Interest Notes Linked t	Reverse Convertible	2024-26.02.29 (Exp.21.02.29) on MerQ US Te Series A	26.02.2029	   	
US	GK000716210	JPMrgn Ch Fin	333	CH132999712	US48134WGR25	6		Digital Barrier Notes Linked to the Least Perfor	Reverse Convertible	2024-20.03.25 (Exp.17.03.25) on Indices Series A	20.03.2025	   	
US	GK000042024	HSBC USA	333	CH132999713	US40447AVS04	6	10.0	Dual Directional Buffered Notes Linked to the Le	Underlying Tracker	2024-05.03.25 (Exp.28.02.25) on Indices	05.03.2025	   	
US	GK000716210	JPMrgn Ch Fin	333	CH133000715	US48134WHD20	6		Callable Contingent Interest Notes Linked to the	Reverse Convertible	2024-19.02.27 (Exp.16.02.27) on Indices Series A	19.02.2027	   	
US	GK000042024	HSBC USA	333	CH133000716	US40447AUX08	6		Autocallable Barrier Notes with Step-up Premium	Reverse Convertible	2024-01.02.27 (Exp.27.01.27) on Indices	01.02.2027	   	
US	GK000731987	Bofa	333	CH133000717	US09709U3S50	6		Contingent Income Issuer Callable Yield Notes Li	Reverse Convertible	2022-25.07.25 (Exp.22.07.25) on Indices Series A	25.07.2025	   	
US	GK000711153	MStanley Fin	333	CH133000718	US61771WF864	6	10.0	Buffered PLUS Based on the Value of the S&P 500	Underlying Tracker	2024-02.07.25 (Exp.27.06.25) on S&P 500 Series A	02.07.2025	   	
US	GK000716210	JPMrgn Ch Fin	333	CH133000719	US48134WHM29	6		Auto Callable Contingent Interest Notes Linked t	Reverse Convertible	2024-25.08.25 (Exp.20.08.25) on NVIDIA Series A	25.08.2025	   	
US	GK000711153	MStanley Fin	333	CH133000725	US61771WFJ27	6		Contingent Income Buffered Auto-Callable Securit	Reverse Convertible	2024-29.10.26 (Exp.26.10.26) on Funds Series A	29.10.2026	   	
US	GK000711153	MStanley Fin	333	CH133000726	US61771WKS60	6		Enhanced Trigger Jump Securities Based on the Va	Underlying Tracker	2024-05.02.30 (Exp.31.01.30) on Indices Series A	05.02.2030	   	
US	GK000711153	MStanley Fin	333	CH133000727	US61774FDE97	6		Enhanced Trigger Jump Securities due April 23, 2	Reverse Convertible	2024-23.04.25 (Exp.17.04.25) on West Texas Series A	23.04.2025	   	
US	GK000711153	MStanley Fin	333	CH133000728	US61771WFL72	6		Jump Securities with Auto-Callable Feature due J	Reverse Convertible	2024-31.01.29 (Exp.26.01.29) on Indices Series A	31.01.2029	   	
XS	GK000360488	Barclays Bank	402	CH133000732	XS2706674574	6		Worst-of European Barrier Autocallable Notes lin	Reverse convertible	2024-22.02.27 (Exp.12.02.27) on Equities	22.02.2027	   	
FR	GK000141097	BNP Paribas Iss	730	CH133000734	FR001400MGH6	6		Euro Stoxx 50 March 2024	4.65 % Reverse Convertible	2024-15.04.31 (Exp.28.03.31) on ESTX50 EUR P	15.04.2031	   	
XS	GK000647298	UBS Investments	088	CH133000735	XS2767869543	6		Callable Equity Basket Goal with Periodic Coupon	12.2 % Reverse Convertible	2024-13.06.24 (Exp.10.06.24) on Equities	13.06.2024	   	
XS	GK000857091	Harp Issuer	510	CH133000737	XS2770468739	6		USD Fixed Rate Credit Linked Securities due 2028	7 % Structured Note	2024-28.06.26 (Exp.28.06.26) on 0.25 Alstom 26 EMTN	28.06.2026	   	
XS	GK000637212	Citigroup	576	CH133000750	XS2732049387	6		Issue of Notional Amount of Worst of Enhanced Bu	Underlying Tracker	2024-19.02.25 (Exp.17.02.25) on Equities	19.02.2025	   	
FR	GK000640560	Natixis Str Iss	576	CH133000774	FR001400O1O6	6		ATHENA CREDIT AGRICOLE	Reverse Convertible	2024-16.02.34 (Exp.09.02.34) on Credit Agricole	16.02.2034	   	
XS	GK000637212	Citigroup	576	CH133000775	XS2752617691	6		Autocallable Reverse Convertible Notes Based Upo	Underlying Tracker	2024.20.02.25 (Exp.12.02.25) on Equities	20.02.2025	   	
XS	GK000360488	Barclays Bank	402	CH133000776	XS2706673337	6		Documento contenente le informazionichiave	Underlying tracker	2024-29.08.25 (Exp.22.08.25) on Equities	29.08.2025	   	
XS	GK000132636	Morgan Stanley	730	CH133000777	XS2754689326	6		SINGLE ETF LINKED NOTES DUE 26 FEBRUARY 2025	2 % (pro rata) Reverse Convertible	2024-26.02.25 (Exp.24.02.25) on ISHESB30-15(DE)	26.02.2025	   	
XS	GK000607359	SG Issuer	576	CH133000781	XS2395070696	6		Cash Collect Memory Multi Magnet su Worst Of BP,	0.75 % Reverse convertible	2024-15.03.27 (Exp.08.03.27) on Equities	15.03.2027	   	
US	GK000832186	Citigroup Glbl	333	CH133000808	US17329Q3P33	6		Callable Contingent Coupon Equity Linked Securit	Reverse Convertible	2021-14.04.25 (Exp.09.04.25) on Indices Series N	14.04.2025	   	
US	GK000711153	MStanley Fin	333	CH133000809	US61771WHH43	6		Trigger PLUS Based on the Value of the Worst Per	Underlying Tracker	2024-04.02.27 (Exp.01.02.27) on Indices Series A	04.02.2027	   	
US	GK000711153	MStanley Fin	333	CH133000810	US61771WB491	6		Contingent Income Auto Callable Securities due A	Reverse Convertible	2024-08.08.25 (Exp.05.08.25) on Indices Series A	08.08.2025	   	
US	GK000832186	Citigroup Glbl	333	CH133000811	US17291TQ275	6		Dual Directional Market Linked Notes Linked to t	Underlying Tracker	2023-20.06.25 (Exp.16.06.25) on Nasdaq-100 Series N	20.06.2025	   	
US	GK000662427	Bk of Nova Scotia	184	CH133000812	US06417YYG87	6		Capped Buffered Enhanced Participation Notes Lin	Underlying Tracker	2023-17.12.25 (Exp.15.12.25) on S&P 500 Series A	17.12.2025	   	
XS	GK000360488	Barclays Bank	402	CH133000814	XS2700689792	6		5 years Non Call 1 year Dual Currency Notes ("Se	2 % Reverse Convertible	2024-09.02.29 (Exp.26.01.29) on JPY/USD	09.02.2029	   	
XS	GK000360488	Barclays Bank	402	CH133000815	XS2700689529	6		5 Years Autocallable Knock-in Put Type Worst-of	Reverse Convertible	2024-07.02.29 (Exp.31.01.29) on Indices	07.02.2029	   	
FR	GK000640560	Natixis Str Iss	576	CH133000816	FR001400NZV5	6		PHOENIX MEMOIRE IDENGI5 FEVRIER 2024	Reverse Convertible	2024-14.03.34 (Exp.28.02.34) on iEdge ESA D1.20 S5	14.03.2034	   	
XS	GK000360488	Barclays Bank	402	CH133000830	XS2706586521	6		1 Year Autocallable Knock-in Fwd Type Worst-of S	15 % Reverse Convertible	2024-13.02.25 (Exp.06.02.25) on Equities	13.02.2025	   	
FR	GK000607359	SG Issuer	576	CH133000844	FRSG00014OD6	6		Barrier Reverse Convertible	Reverse Convertible	2024-15.02.27 (Exp.08.02.27) on Equities	15.02.2027	   	
XS	GK000795111	Cirsa Fin Intl	576	CH133000858	XS2760863592	6			6.5 % Reverse Convertible	2024-15.03.29 Convertible	15.03.2029	   	
FR	GK000129268	HSBC Cont Eur	369	CH133000862	FR001400O1A5	6		(9.00% p.a.) EUR 6 Years Autocallable Plus (Reco	Reverse Convertible	2024-25.02.30 (Exp.11.02.30) on Equities	25.02.2030	   	
US	GK000006108	UBS London	402	CH133000864	US90279WR710	6		Trigger Autocallable Contingent Yield Notes Link	Reverse Convertible	2024-19.02.26 (Exp.13.02.26) on Basket Series B	19.02.2026	   	
XS	GK000607359	SG Issuer	576	CH133000890	XS2395070423	6		Cash Collect Memory Multi Magnet su Worst-of Int	0.75 % (Pro Rata) Reverse Convertible	2024-02.03.27 (Exp.01.02.27) On Equities	02.03.2027	   	
